transaction_id,customer_id,card_id,transaction_date,year_month,mcc_code,merchant_category,transaction_type,amount_eur,channel
T000000304,C000306,CC0000699,2025-07-29,202507,4722,Travel Agencies,Debit,1197.09,Ecommerce
T000000305,C000462,CC0000413,2024-07-10,202407,4511,Airlines,Debit,124.06,ATM
T000000306,C000991,CC0000479,2025-05-16,202505,5691,Clothing,Debit,42.03,POS
T000000307,C000809,CC0000855,2025-05-07,202505,5311,Department Stores,Debit,43.1,POS
T000000308,C000129,CC0000096,2024-05-23,202405,5812,Restaurants,Debit,116.13,Ecommerce
T000000309,C000884,CC0000012,2025-08-28,202508,4511,Airlines,Debit,6.75,Ecommerce
T000000310,C000218,CC0000852,2024-04-27,202404,5541,Fuel,Debit,59.25,ATM
T000000311,C000903,CC0001099,2025-07-01,202507,5999,Retail,Debit,49.09,POS
T000000312,C000774,CC0000985,2025-06-23,202506,4900,Utilities,Debit,46.73,POS
T000000313,C000044,CC0000497,2025-12-02,202512,7011,Hotels,Debit,247.07,POS
T000000314,C000350,CC0000972,2025-04-17,202504,4511,Airlines,Refund,-54.05,POS
T000000315,C000334,CC0000446,2024-02-22,202402,5541,Fuel,Debit,23.76,ATM
T000000316,C000005,CC0000089,2025-12-19,202512,6011,Cash Withdrawal,Debit,25.23,POS
T000000317,C000774,CC0000100,2024-10-06,202410,5411,Groceries,Debit,72.3,POS
T000000318,C000129,CC0000422,2024-11-27,202411,5541,Fuel,Debit,3.95,Ecommerce
T000000319,C000098,CC0000329,2025-09-25,202509,4814,Telecom,Debit,61.66,POS
T000000320,C000285,CC0000248,2024-06-16,202406,5691,Clothing,Debit,33.36,POS
T000000321,C000079,CC0000160,2025-04-28,202504,7011,Hotels,Debit,58.07,POS
T000000322,C000006,CC0001026,2025-07-15,202507,4814,Telecom,Debit,56.53,POS
T000000323,C000998,CC0000681,2025-01-21,202501,4111,Transport,Debit,37.63,POS
T000000324,C000257,CC0000625,2025-06-30,202506,5812,Restaurants,Debit,55.53,POS
T000000325,C000105,CC0000658,2025-06-04,202506,7011,Hotels,Debit,61.93,POS
T000000326,C000128,CC0000880,2025-01-16,202501,4111,Transport,Debit,66.45,POS
T000000327,C000337,CC0000458,2024-03-07,202403,5912,Pharmacy,Debit,47.94,Ecommerce
T000000328,C000724,CC0000732,2025-06-28,202506,4900,Utilities,Debit,90.98,Ecommerce
T000000329,C000714,CC0000679,2025-07-30,202507,7011,Hotels,Debit,47.41,ATM
T000000330,C000523,CC0000900,2024-08-14,202408,5999,Retail,Debit,37.5,ATM
T000000331,C000710,CC0000952,2025-08-20,202508,4722,Travel Agencies,Debit,158.96,Ecommerce
T000000332,C000190,CC0000411,2024-06-06,202406,4900,Utilities,Debit,78.27,POS
T000000333,C000452,CC0000135,2024-05-04,202405,5812,Restaurants,Debit,106.34,Ecommerce
T000000334,C000302,CC0000928,2024-04-02,202404,4511,Airlines,Debit,261.83,POS
T000000335,C000182,CC0000360,2025-02-07,202502,4111,Transport,Debit,46.64,Ecommerce
T000000336,C000553,CC0000835,2024-07-31,202407,4511,Airlines,Debit,376.63,POS
T000000337,C000555,CC0000281,2025-05-22,202505,6011,Cash Withdrawal,Debit,82.07,Ecommerce
T000000338,C000265,CC0000747,2025-04-22,202504,5812,Restaurants,Debit,150.62,Ecommerce
T000000339,C000248,CC0000137,2024-11-07,202411,5691,Clothing,Debit,28.67,Ecommerce
T000000340,C000062,CC0000206,2024-07-07,202407,4900,Utilities,Debit,6.97,ATM
T000000341,C000406,CC0000962,2025-10-30,202510,4814,Telecom,Debit,14.87,POS
T000000342,C000456,CC0000810,2025-10-06,202510,5691,Clothing,Debit,38.61,ATM
T000000343,C000731,CC0000153,2024-09-10,202409,5999,Retail,Debit,199.48,ATM
T000000344,C000254,CC0001033,2024-07-01,202407,4814,Telecom,Debit,23.76,Ecommerce
T000000345,C000422,CC0000978,2025-08-09,202508,4111,Transport,Debit,149.39,POS
T000000346,C000351,CC0000163,2025-05-14,202505,5999,Retail,Debit,58.45,POS
T000000347,C000947,CC0001039,2024-11-29,202411,4814,Telecom,Debit,23.66,POS
T000000348,C000971,CC0000956,2025-01-20,202501,5999,Retail,Debit,41.42,Ecommerce
T000000349,C000255,CC0000363,2025-06-13,202506,4814,Telecom,Debit,97.72,Ecommerce
T000000350,C000805,CC0000022,2024-06-03,202406,4111,Transport,Debit,45.33,POS
T000000351,C000290,CC0000604,2025-12-28,202512,4511,Airlines,Debit,92.98,Ecommerce
T000000352,C000182,CC0000360,2025-02-10,202502,5691,Clothing,Debit,39.07,Ecommerce
T000000353,C000179,CC0000084,2024-04-02,202404,5999,Retail,Debit,113.12,Ecommerce
T000000354,C000475,CC0000186,2025-11-27,202511,5411,Groceries,Debit,239.25,Ecommerce
T000000355,C000973,CC0000848,2025-12-28,202512,5411,Groceries,Debit,94.23,POS
T000000356,C000575,CC0000177,2025-11-20,202511,4814,Telecom,Debit,156.46,POS
T000000357,C000502,CC0000052,2025-05-24,202505,4511,Airlines,Debit,282.37,Ecommerce
T000000358,C000643,CC0000276,2024-07-31,202407,5541,Fuel,Debit,91.97,POS
T000000359,C000204,CC0000224,2025-01-22,202501,6011,Cash Withdrawal,Debit,232.42,POS
T000000360,C000124,CC0000642,2025-01-26,202501,4900,Utilities,Debit,68.81,Ecommerce
T000000361,C000349,CC0000310,2025-01-06,202501,4511,Airlines,Debit,145.75,Ecommerce
T000000362,C000989,CC0001069,2024-04-20,202404,4900,Utilities,Debit,54.38,POS
T000000363,C000147,CC0000912,2024-08-15,202408,5812,Restaurants,Debit,94.04,POS
T000000364,C000820,CC0000465,2024-12-08,202412,5812,Restaurants,Debit,69.09,POS
T000000365,C000605,CC0000240,2025-01-20,202501,4511,Airlines,Debit,33.17,POS
T000000366,C000069,CC0000828,2024-08-22,202408,7011,Hotels,Debit,263.94,POS
T000000367,C000338,CC0000127,2025-06-17,202506,4511,Airlines,Debit,322.16,POS
T000000368,C000406,CC0000962,2025-11-09,202511,4111,Transport,Debit,108.12,Ecommerce
T000000369,C000409,CC0001073,2024-12-06,202412,5812,Restaurants,Debit,23.31,POS
T000000370,C000146,CC0000994,2025-04-06,202504,4111,Transport,Debit,13.03,ATM
T000000371,C000835,CC0000976,2024-05-20,202405,5411,Groceries,Debit,45.35,POS
T000000372,C000693,CC0000807,2024-05-14,202405,6011,Cash Withdrawal,Debit,133.88,POS
T000000373,C000799,CC0000769,2024-02-23,202402,4814,Telecom,Debit,140.79,POS
T000000374,C000009,CC0000010,2025-12-25,202512,4511,Airlines,Debit,145.27,POS
T000000375,C000173,CC0000484,2024-08-08,202408,5541,Fuel,Debit,181.67,POS
T000000376,C000443,CC0000814,2025-05-21,202505,7011,Hotels,Debit,164.56,POS
T000000377,C000879,CC0000200,2025-03-31,202503,4900,Utilities,Debit,77.95,Ecommerce
T000000378,C000092,CC0000377,2024-04-08,202404,5912,Pharmacy,Debit,10.0,POS
T000000379,C000423,CC0000858,2024-05-01,202405,4111,Transport,Debit,98.79,ATM
T000000380,C000394,CC0000676,2025-08-06,202508,4511,Airlines,Debit,594.99,Ecommerce
T000000381,C000563,CC0000982,2025-08-03,202508,5812,Restaurants,Debit,68.36,POS
T000000382,C000400,CC0000773,2025-02-11,202502,5999,Retail,Debit,19.0,Ecommerce
T000000383,C000099,CC0000961,2024-09-08,202409,4900,Utilities,Debit,54.05,POS
T000000384,C000617,CC0000098,2024-10-19,202410,5999,Retail,Debit,36.58,POS
T000000385,C000066,CC0000046,2025-07-31,202507,4111,Transport,Debit,40.11,POS
T000000386,C000656,CC0000921,2024-05-23,202405,5311,Department Stores,Debit,53.68,POS
T000000387,C000531,CC0001072,2024-03-05,202403,5999,Retail,Debit,18.22,POS
T000000388,C000452,CC0000135,2024-07-21,202407,4814,Telecom,Debit,64.07,Ecommerce
T000000389,C000152,CC0000221,2024-05-18,202405,4722,Travel Agencies,Debit,97.98,POS
T000000390,C000709,CC0000020,2024-05-02,202405,5541,Fuel,Debit,73.72,POS
T000000391,C000924,CC0000408,2024-12-04,202412,4722,Travel Agencies,Debit,225.33,POS
T000000392,C000820,CC0000502,2025-08-09,202508,5541,Fuel,Debit,23.2,POS
T000000393,C000015,CC0001041,2025-05-19,202505,4900,Utilities,Debit,43.4,ATM
T000000394,C000077,CC0000122,2024-07-18,202407,5411,Groceries,Debit,42.08,Ecommerce
T000000395,C000252,CC0000239,2024-11-05,202411,4511,Airlines,Debit,225.27,Ecommerce
T000000396,C000641,CC0000787,2024-12-09,202412,5912,Pharmacy,Debit,124.21,POS
T000000397,C000874,CC0000606,2024-10-11,202410,4511,Airlines,Debit,138.26,ATM
T000000398,C000861,CC0000780,2025-12-07,202512,4111,Transport,Debit,43.12,POS
T000000399,C000352,CC0000318,2025-11-24,202511,4511,Airlines,Debit,165.82,Ecommerce
T000000400,C000200,CC0000184,2025-12-27,202512,5691,Clothing,Debit,56.52,POS
T000000401,C000693,CC0000528,2024-11-01,202411,4814,Telecom,Debit,97.02,Ecommerce
T000000402,C000799,CC0000769,2025-07-31,202507,5912,Pharmacy,Debit,72.72,POS
T000000403,C000768,CC0000677,2025-06-21,202506,6011,Cash Withdrawal,Debit,127.23,POS
T000000404,C000306,CC0000699,2025-08-06,202508,4111,Transport,Debit,60.16,Ecommerce
T000000405,C000522,CC0000267,2024-04-27,202404,5999,Retail,Debit,114.03,POS
T000000406,C000731,CC0000809,2025-11-20,202511,5411,Groceries,Refund,-19.95,Ecommerce
T000000407,C000758,CC0000616,2025-11-16,202511,5691,Clothing,Debit,21.84,POS
T000000408,C000570,CC0000716,2025-08-04,202508,5691,Clothing,Debit,24.51,POS
T000000409,C000736,CC0000947,2025-02-22,202502,4814,Telecom,Debit,44.16,Ecommerce
T000000410,C000413,CC0001055,2024-11-25,202411,4814,Telecom,Debit,48.18,ATM
T000000411,C000544,CC0000800,2024-06-30,202406,5999,Retail,Debit,125.55,ATM
T000000412,C000049,CC0000607,2024-02-14,202402,4722,Travel Agencies,Debit,91.98,ATM
T000000413,C000416,CC0000459,2025-12-02,202512,5912,Pharmacy,Debit,14.27,POS
T000000414,C000170,CC0000703,2024-06-01,202406,5912,Pharmacy,Debit,113.81,Ecommerce
T000000415,C000976,CC0000663,2024-09-06,202409,7011,Hotels,Debit,98.34,POS
T000000416,C000976,CC0000663,2024-11-20,202411,4511,Airlines,Debit,209.08,POS
T000000417,C000298,CC0000797,2025-05-08,202505,4814,Telecom,Debit,101.69,POS
T000000418,C000702,CC0000032,2024-07-12,202407,7011,Hotels,Debit,183.36,POS
T000000419,C000152,CC0000221,2024-06-06,202406,5812,Restaurants,Debit,52.1,POS
T000000420,C000054,CC0000626,2024-08-28,202408,4511,Airlines,Debit,139.56,POS
T000000421,C000707,CC0000452,2024-08-28,202408,5691,Clothing,Debit,28.14,Ecommerce
T000000422,C000044,CC0000497,2024-02-13,202402,5541,Fuel,Debit,104.36,POS
T000000423,C000903,CC0001099,2024-10-12,202410,5999,Retail,Debit,70.52,POS
T000000424,C000767,CC0000247,2025-02-07,202502,4814,Telecom,Debit,104.79,Ecommerce
T000000425,C000044,CC0000497,2024-11-22,202411,5912,Pharmacy,Debit,37.13,POS
T000000426,C000899,CC0000594,2024-09-13,202409,6011,Cash Withdrawal,Debit,337.35,POS
T000000427,C000231,CC0000731,2025-10-31,202510,5812,Restaurants,Debit,148.12,POS
T000000428,C000964,CC0001049,2024-07-07,202407,4722,Travel Agencies,Debit,88.53,POS
T000000429,C000899,CC0001071,2025-09-07,202509,5912,Pharmacy,Debit,19.53,POS
T000000430,C000452,CC0001040,2025-03-21,202503,4111,Transport,Debit,90.88,POS
T000000431,C000047,CC0000361,2025-04-21,202504,4900,Utilities,Refund,-60.84,POS
T000000432,C000495,CC0000838,2024-07-21,202407,4814,Telecom,Debit,46.18,POS
T000000433,C000850,CC0000556,2025-12-06,202512,5999,Retail,Debit,100.39,POS
T000000434,C000758,CC0000152,2024-12-13,202412,4722,Travel Agencies,Debit,89.61,POS
T000000435,C000575,CC0000293,2025-01-05,202501,5812,Restaurants,Debit,34.84,ATM
T000000436,C000183,CC0000503,2024-06-28,202406,5999,Retail,Debit,20.8,POS
T000000437,C000138,CC0000965,2024-12-15,202412,5812,Restaurants,Debit,109.3,Ecommerce
T000000438,C000381,CC0000627,2025-05-11,202505,5411,Groceries,Debit,17.13,Ecommerce
T000000439,C000865,CC0000044,2025-11-14,202511,5311,Department Stores,Debit,100.86,Ecommerce
T000000440,C000055,CC0000142,2025-09-15,202509,7011,Hotels,Debit,236.82,POS
T000000441,C000275,CC0000673,2024-04-24,202404,4900,Utilities,Debit,103.05,Ecommerce
T000000442,C000815,CC0000315,2024-02-29,202402,5411,Groceries,Debit,22.26,Ecommerce
T000000443,C000398,CC0000215,2025-11-26,202511,5311,Department Stores,Debit,50.8,Ecommerce
T000000444,C000994,CC0000820,2025-08-21,202508,4511,Airlines,Debit,81.57,POS
T000000445,C000570,CC0000716,2024-04-20,202404,5912,Pharmacy,Debit,139.27,Ecommerce
T000000446,C000504,CC0000919,2025-09-13,202509,4722,Travel Agencies,Debit,181.64,POS
T000000447,C000817,CC0000427,2025-07-10,202507,6011,Cash Withdrawal,Debit,141.97,POS
T000000448,C000118,CC0000060,2025-12-05,202512,6011,Cash Withdrawal,Debit,58.0,Ecommerce
T000000449,C000593,CC0000711,2024-04-27,202404,5812,Restaurants,Debit,62.75,POS
T000000450,C000348,CC0000772,2025-08-27,202508,5912,Pharmacy,Debit,36.29,POS
T000000451,C000563,CC0000415,2024-09-23,202409,4900,Utilities,Debit,39.64,ATM
T000000452,C000015,CC0001041,2025-02-07,202502,4900,Utilities,Debit,48.83,ATM
T000000453,C000492,CC0000691,2024-07-07,202407,5691,Clothing,Debit,194.05,ATM
T000000454,C000868,CC0001042,2024-02-21,202402,7011,Hotels,Debit,259.82,POS
T000000455,C000063,CC0000226,2025-05-23,202505,6011,Cash Withdrawal,Debit,60.54,POS
T000000456,C000511,CC0000948,2024-02-24,202402,6011,Cash Withdrawal,Debit,192.39,POS
T000000457,C000885,CC0000989,2024-12-05,202412,4511,Airlines,Debit,61.04,POS
T000000458,C000390,CC0001078,2024-05-23,202405,6011,Cash Withdrawal,Debit,315.91,ATM
T000000459,C000530,CC0000351,2025-11-02,202511,5812,Restaurants,Debit,88.86,POS
T000000460,C000499,CC0000750,2024-11-22,202411,5812,Restaurants,Debit,18.02,POS
T000000461,C000047,CC0000299,2024-05-15,202405,4814,Telecom,Debit,88.31,POS
T000000462,C000846,CC0000636,2025-11-28,202511,4722,Travel Agencies,Debit,184.56,POS
T000000463,C000714,CC0000811,2025-05-17,202505,5912,Pharmacy,Debit,77.64,POS
T000000464,C000850,CC0000556,2024-05-08,202405,5411,Groceries,Debit,111.26,Ecommerce
T000000465,C000490,CC0000541,2024-09-15,202409,5541,Fuel,Debit,24.0,POS
T000000466,C000725,CC0000205,2025-01-28,202501,7011,Hotels,Debit,252.35,POS
T000000467,C000973,CC0000095,2025-07-21,202507,7011,Hotels,Debit,341.82,POS
T000000468,C000288,CC0000436,2025-12-29,202512,5912,Pharmacy,Debit,103.38,POS
T000000469,C000598,CC0000937,2025-09-05,202509,5912,Pharmacy,Debit,84.16,POS
T000000470,C000650,CC0000753,2024-01-11,202401,5912,Pharmacy,Debit,49.27,ATM
T000000471,C000360,CC0000207,2024-12-13,202412,5691,Clothing,Debit,108.64,Ecommerce
T000000472,C000382,CC0000951,2024-02-04,202402,5541,Fuel,Debit,46.11,POS
T000000473,C000378,CC0000957,2024-08-08,202408,5691,Clothing,Debit,40.18,POS
T000000474,C000672,CC0000936,2024-07-16,202407,5411,Groceries,Debit,8.39,POS
T000000475,C000928,CC0000339,2024-07-13,202407,4111,Transport,Debit,20.63,POS
T000000476,C000879,CC0000305,2024-06-13,202406,4900,Utilities,Debit,46.53,Ecommerce
T000000477,C000987,CC0000710,2024-10-19,202410,5999,Retail,Debit,21.8,ATM
T000000478,C000923,CC0000392,2024-12-29,202412,4814,Telecom,Debit,12.14,POS
T000000479,C000488,CC0000946,2025-11-27,202511,6011,Cash Withdrawal,Debit,95.85,POS
T000000480,C000186,CC0000216,2024-11-02,202411,5411,Groceries,Refund,-147.67,POS
T000000481,C000044,CC0000497,2024-01-18,202401,5541,Fuel,Debit,17.41,POS
T000000482,C000112,CC0000784,2025-03-02,202503,5411,Groceries,Debit,19.25,Ecommerce
T000000483,C000147,CC0000912,2024-08-07,202408,4511,Airlines,Debit,213.31,POS
T000000484,C000623,CC0000401,2024-04-17,202404,4722,Travel Agencies,Debit,178.99,POS
T000000485,C000189,CC0000327,2025-05-04,202505,7011,Hotels,Debit,219.04,POS
T000000486,C000685,CC0000659,2025-05-15,202505,5411,Groceries,Debit,94.19,Ecommerce
T000000487,C000758,CC0000616,2024-09-11,202409,5541,Fuel,Debit,57.4,ATM
T000000488,C000063,CC0000226,2024-06-05,202406,5691,Clothing,Debit,0.38,POS
T000000489,C000557,CC0000715,2024-12-23,202412,5912,Pharmacy,Debit,32.92,POS
T000000490,C000231,CC0000731,2024-11-25,202411,5812,Restaurants,Debit,217.34,POS
T000000491,C000409,CC0000058,2025-12-08,202512,5999,Retail,Debit,57.44,Ecommerce
T000000492,C000943,CC0000869,2024-01-25,202401,7011,Hotels,Debit,492.1,Ecommerce
T000000493,C000696,CC0000245,2024-05-10,202405,5812,Restaurants,Debit,122.72,POS
T000000494,C000868,CC0001042,2025-08-05,202508,4111,Transport,Debit,82.95,POS
T000000495,C000437,CC0000929,2025-11-23,202511,5691,Clothing,Debit,52.75,POS
T000000496,C000928,CC0000339,2025-04-02,202504,5912,Pharmacy,Debit,26.9,Ecommerce
T000000497,C000277,CC0000259,2024-08-18,202408,5411,Groceries,Debit,17.56,Ecommerce
T000000498,C000760,CC0001007,2024-06-01,202406,4111,Transport,Debit,120.08,Ecommerce
T000000499,C000722,CC0000542,2025-09-08,202509,7011,Hotels,Debit,268.84,Ecommerce
T000000500,C000423,CC0000858,2025-03-15,202503,4900,Utilities,Debit,71.27,Ecommerce
T000000501,C000675,CC0001057,2024-10-24,202410,4722,Travel Agencies,Debit,344.63,Ecommerce
T000000502,C000714,CC0000679,2024-11-15,202411,4111,Transport,Debit,40.86,POS
T000000503,C000039,CC0000622,2024-04-18,202404,4900,Utilities,Debit,105.27,POS
T000000504,C000540,CC0000548,2025-08-26,202508,4722,Travel Agencies,Debit,151.81,Ecommerce
T000000505,C000210,CC0000930,2024-02-05,202402,4814,Telecom,Debit,44.42,POS
T000000506,C000675,CC0001057,2025-12-19,202512,4814,Telecom,Debit,72.03,POS
T000000507,C000981,CC0000669,2024-05-02,202405,5541,Fuel,Debit,107.74,POS
T000000508,C000321,CC0000047,2024-03-31,202403,7011,Hotels,Debit,144.33,Ecommerce
T000000509,C000600,CC0000036,2024-02-22,202402,4111,Transport,Debit,216.14,Ecommerce
T000000510,C000896,CC0000917,2024-12-23,202412,4900,Utilities,Debit,16.93,POS
T000000511,C000704,CC0000786,2024-02-11,202402,5812,Restaurants,Debit,78.88,Ecommerce
T000000512,C000124,CC0001021,2024-07-07,202407,5812,Restaurants,Debit,29.92,POS
T000000513,C000628,CC0000406,2025-08-06,202508,5912,Pharmacy,Debit,61.34,POS
T000000514,C000520,CC0000680,2025-07-01,202507,4722,Travel Agencies,Debit,200.47,POS
T000000515,C000175,CC0000072,2024-09-07,202409,5311,Department Stores,Debit,432.18,Ecommerce
T000000516,C000899,CC0000594,2024-01-26,202401,7011,Hotels,Refund,-44.2,Ecommerce
T000000517,C000325,CC0001013,2024-04-25,202404,5812,Restaurants,Debit,23.01,Ecommerce
T000000518,C000756,CC0000554,2025-02-01,202502,5411,Groceries,Debit,81.28,Ecommerce
T000000519,C000128,CC0000880,2024-12-06,202412,4722,Travel Agencies,Debit,308.25,POS
T000000520,C000099,CC0000505,2025-09-17,202509,5999,Retail,Debit,39.26,POS
T000000521,C000242,CC0000748,2024-12-18,202412,5411,Groceries,Debit,21.63,POS
T000000522,C000829,CC0001035,2024-10-11,202410,5541,Fuel,Debit,83.28,POS
T000000523,C000418,CC0001000,2025-04-01,202504,5999,Retail,Debit,33.9,POS
T000000524,C000401,CC0000333,2025-09-03,202509,5311,Department Stores,Debit,133.22,ATM
T000000525,C000036,CC0000011,2025-08-19,202508,4900,Utilities,Debit,76.66,POS
T000000526,C000669,CC0000082,2024-04-17,202404,5912,Pharmacy,Debit,81.74,Ecommerce
T000000527,C000129,CC0000422,2024-11-01,202411,7011,Hotels,Debit,388.71,POS
T000000528,C000298,CC0000797,2025-11-01,202511,5541,Fuel,Debit,184.91,POS
T000000529,C000052,CC0001001,2025-08-12,202508,5691,Clothing,Debit,25.58,POS
T000000530,C000771,CC0000739,2025-07-31,202507,5999,Retail,Debit,45.67,POS
T000000531,C000525,CC0000117,2024-03-25,202403,5999,Retail,Debit,133.14,POS
T000000532,C000833,CC0000818,2024-10-12,202410,7011,Hotels,Refund,-231.57,POS
T000000533,C000844,CC0000425,2025-08-30,202508,7011,Hotels,Debit,140.34,POS
T000000534,C000306,CC0000699,2024-04-05,202404,5812,Restaurants,Debit,54.29,POS
T000000535,C000066,CC0000046,2025-06-07,202506,5912,Pharmacy,Debit,175.01,Ecommerce
T000000536,C000227,CC0000687,2025-01-14,202501,5541,Fuel,Debit,56.32,POS
T000000537,C000481,CC0000391,2025-06-15,202506,4900,Utilities,Debit,88.55,Ecommerce
T000000538,C000263,CC0000882,2025-05-04,202505,5999,Retail,Debit,44.75,POS
T000000539,C000524,CC0000825,2024-03-10,202403,7011,Hotels,Debit,40.92,POS
T000000540,C000641,CC0000787,2024-04-04,202404,5691,Clothing,Debit,107.18,POS
T000000541,C000598,CC0000937,2024-09-02,202409,5999,Retail,Debit,44.7,POS
T000000542,C000823,CC0000926,2025-11-12,202511,5411,Groceries,Debit,115.65,POS
T000000543,C000999,CC0001077,2025-11-14,202511,5691,Clothing,Debit,85.81,POS
T000000544,C000079,CC0000160,2025-07-10,202507,4111,Transport,Debit,71.77,POS
T000000545,C000936,CC0000169,2024-06-24,202406,4111,Transport,Debit,139.83,Ecommerce
T000000546,C000152,CC0000221,2025-11-25,202511,5999,Retail,Debit,44.83,Ecommerce
T000000547,C000504,CC0000919,2025-06-07,202506,6011,Cash Withdrawal,Debit,272.09,POS
T000000548,C000138,CC0000965,2024-08-06,202408,5999,Retail,Debit,56.7,POS
T000000549,C000012,CC0000623,2025-06-03,202506,4900,Utilities,Debit,42.11,Ecommerce
T000000550,C000735,CC0000608,2024-11-12,202411,6011,Cash Withdrawal,Debit,262.58,Ecommerce
T000000551,C000963,CC0001083,2024-12-15,202412,4900,Utilities,Debit,38.16,Ecommerce
T000000552,C000781,CC0001095,2024-06-24,202406,4814,Telecom,Debit,46.35,POS
T000000553,C000012,CC0000623,2025-04-14,202504,5999,Retail,Debit,64.56,POS
T000000554,C000132,CC0000403,2024-07-18,202407,5691,Clothing,Debit,134.85,POS
T000000555,C000362,CC0000260,2025-11-04,202511,6011,Cash Withdrawal,Debit,487.13,POS
T000000556,C000420,CC0000383,2024-04-16,202404,5541,Fuel,Debit,22.39,ATM
T000000557,C000167,CC0001031,2024-07-02,202407,4814,Telecom,Debit,40.58,Ecommerce
T000000558,C000961,CC0000580,2024-04-01,202404,6011,Cash Withdrawal,Debit,326.25,Ecommerce
T000000559,C000971,CC0000956,2024-06-24,202406,5912,Pharmacy,Debit,36.19,POS
T000000560,C000808,CC0000621,2025-05-04,202505,5691,Clothing,Debit,39.86,Ecommerce
T000000561,C000081,CC0000905,2025-11-21,202511,4814,Telecom,Debit,54.97,POS
